business_id,cool,date,funny,review_id,stars,text,useful,user_id
QUJqxy__Mbs-vhK4o9k8pQ,2,2013-11-23 03:45:28,1,7PFBXp4bCScTNu1GuF5i4Q,3.0,"The other day one of my friends introduced to me their new cup of java they drink every morning. Half Hot Chocolate and Half Coffee.... where have this been all my life this is by far the best thing Ive drank in ages! It made my morning an whole entirely new experience I want to wake up in the morning to rush to tim hortons to get this amazing drink before work. Im giving this Tim Hortons 3 stars since every morning i come here its a huge line but worth the wait for that half coffee half hot chocolate delight!. 

Located conveniently off the highway 401 off Weston!",1,U_6JkfbEYRG-lb4pbbtlLA
8MHEYBkI6vpyNEYiP3wvQQ,0,2012-11-14 14:34:14,0,5XkNijjaQdYFTAY4RHu1Lg,2.0,"This location became my closest Tim Hortons when the one located inside College Park, across from the Metro, went under renovations for a month.

I found the doughnuts always tasted stale.  They often made my Cafe Mocha as just coffee (and never once included whipped cream or chocolate, sort of the whole point of the drink).  They always made my coffee first, set it on the counter, and then proceeded to get someone to get my doughnuts, which also bothered me because my coffee just sat there getting cold.  The person taking your order was never the person to pick your doughnuts, so that added time to everything as well.  And if you like being able to pick which doughnuts, only one cash register is anywhere near where they are located, so good luck seeing which stale ones they have.

So glad my regular one is open again.",0,m5b84-nPPVNLlDtZyVGZ3w
D7nZVc4tm6_-6X6dYBiaHg,0,2014-08-29 15:48:27,0,hQUeg2ExM-4WPd4zrYsu_g,3.0,"Ok...was excited to see this place open, but the inside is a huge wasted space.  The bar area is nice, the partners friendly, the product is good reliable Starbucks product, but the space is so large and yet there is not a whole lot of seating.  They have a few comfy seats, some scattered table and chairs and a large study table.....but honestly they could fit quite a few more table and chairs in here.  Parking is ok.....a one way round-a-bout type of parking situation, but it is manageable..  I am sure with the size of the building and the surrounding lot they could have chosen to make a drive-thru....but alas they did not.  Overall an ok location.....but if I know Starbucks, I am sure they were shooting for more than ""ok"".
......Also, what's up with the sad slightly above ground level logo sign?  They should have put MUCH taller lighted sign up in order to attract more people...just saying.",0,XCDxUzBSY8-JOvcp4jqpvg
c3midFhkGjvtvsmVUDzfKw,0,2015-08-11 23:15:30,0,i4bmiyMqhKRrzxvFEOv5DQ,4.0,Not all Starbucks are created equal. This is a nice one with well chosen kinda funky music and a spacious layout with nice little square tables and friendly staff. Good place to stop by and relax after a busy day.,0,gDwG2x3dZrlOofUzW-R61Q
0UozbinRIQcEvjWTB_dHcw,2,2013-03-27 00:35:15,3,UHD49e4XEircpjO0bU9yAw,2.0,"This Tim Hortons is conveniently located next to the Hilton Garden Inn.  I can practically hear it calling my name from across the street.  

I came here late one night (after 9pm and they are opened until 11pm) and there were a bunch of people hanging out inside.  It smelled like homeless people in there and I couldn't wait to leave.  It's nice that they have free wifi, though.  I asked the cashier if they still had soup, and she said no.  My heart sank.  Then she shook her head and said ""What am I saying?  Yes, we have soup!"" and my heart soared.  It was quite a roller coaster of emotions.  I was really in the mood for soup, so I ordered an Italian Wedding, and it was awesome, even that late in the day.  Thanks for being opened late and having soup...wish it smelled better inside!",3,1pzP58PeWictHQzctMU0nQ
eyQDJfboFWatb7PKs0t3zw,0,2016-04-16 19:10:53,0,KD5vXkhfNjOCYCQvIF0PUA,2.0,"Came by to get iced capps after lunch 'cause the weather is nice. We noticed their new Maple flavoured drinks and decided to try. There was a ""maple chill"" and ""maple iced capp"". We wanted to know the difference between the two but they didn't know. No product knowledge. To add onto their non-existent knowledge and slow service, they forgot our donut order. Sighhhhhhhhhhhhh...",1,N-I8mxn4_Sba-JVA9PXHzA
kOH7_hNinrKx0v5Qc6Fp4A,0,2010-04-01 17:18:36,1,d1NvMWu5IffG2-Dj0nqtQg,2.0,"Coffee = Inconsistent and okay at best.  
Baked Goods = Meh.  Hardly bakery quality.
Sandwiches = Assembled, not prepared.
Soups = Mmmmm.  Campbells.  If you like that sort of thing.
Service = (at this one) Slow and inept.

Despite being Canada's darling, Tim Hortons makes nothing of any real quality.  Everything is mass produced and average.",1,0zZu8qhsmZlzD4Ge2L_JaA
PxNlfFHLRVGKqpN7-vXBTQ,0,2016-02-15 18:57:41,0,yabCdggGnYTup1N-cPMivA,4.0,"Staff are super friendly here. I have never had a bad experience here. 
Food is always prepared as asked, they accommodate almost everything, even my lactose free milk!",1,3w2Xq06XHAnkWQHG3cqQLg
p80K-OLjJYpIFWu9Ll5fyA,0,2015-01-23 16:03:57,0,rzf1f7rVZeHfFIeV_8uH3g,4.0,"This place is packed, like all the time ! I used to take a weekend course at U of T   for two semesters so this location was my usual hang out on Saturday and Sunday's if I could find an empty seat. I returned last night to meet up with my pal and (again) it was packed. Luckily I found two people leaving so I ran over to them and snagged the table. Anyway, it's a Starbucks so my review isn't going to be too long. I find the service to be excellent each time; the baristas are super friendly and efficient. In spite of the high turnover of patrons, I find this location to always be clean (washroom included). The location is super convenient if you're meeting up with someone. I came right from work so I parked in the Green P next door and my pal took the subway (station is right across the street).

Good for: coffee, meet ups, dates",0,V4TPbscN8JsFbEFiwOVBKw
eyQDJfboFWatb7PKs0t3zw,0,2018-08-27 23:26:54,0,Yzz3juWKUYtaCLdoIlgX_w,4.0,"I always come to this location as it's quite near where I l live. Service is usually pretty fast so I'm not sure where all the negative reviews are coming from. If you were expecting some awesome Starbucks treatment then maybe you should just go to Starbucks lol and pay double the price (Just an FYI, I love Starbucks so I'm not hating but come on let's just be real here). I get this location is in a pretty sketchy neighbourhood so I can only imagine that they get some crazy characters ordering food and begging customers for money.",0,GZODRhmi-uUWKmWntTXujw
MdhVvYRe6lMSzFS41IUlUA,2,2012-08-24 14:31:02,2,164Ee1DUUr7JsLycYI_-rA,4.0,"Tim Hortons seem to be The King in the East, but I still need my starbucks.  The lines weren't too bad when I went for my breakfast and tea around 10:00AM. 

Quick and easy.",3,MoCD_-Eh_j6-dI0V57hG9g
roI_tVLjPh_HUDppr69PaA,2,2011-09-01 21:10:06,2,z8xuRD7-wVYZ3-Qejy4JJw,3.0,"My thirsty led me here, and the summer rain made me stay... I cannot think about a better place to get stuck than here at Starbucks...

Comfy armchairs, sofas, light music... Free WIFI for me to plan where to go for lunch.... and this place is quite quiet....

Zzzzzzzz

I wasn't drinking coffee, an Iced Green Tea unsweetened... 

They do have a nice patio by the side.....",2,CxDOIDnH8gp9KXzpBHJYXw
0a9uFl_rB7vAN__D4KPnNQ,0,2013-05-13 00:10:32,0,E_QAazAoU95iL9Keu777mw,3.0,"Not a large location, but the staff are friendly. The place is clean too. And I like it's industrial look. People also don't seem to park themselves here for ridiculously long hours & take up all the space, which is a pet peeve of mine. If you can't afford to pay for your own internet you shouldn't mooch off a coffee shop all day long!",0,CSA-YFyZWlxPTeAZRJqMWA
QHH56JTPGjG3R20OJf0EFQ,1,2011-07-09 04:38:51,0,6hB8SPYu_oFAvcFCDuAySw,5.0,"This Tim Hortons is like mission control for the busy intersection of Dundas and Bathurst. Wrap around picture windows and a slight elevation let you view the action at the organized kaos going on right outside. There is plenty of seating and the place is kept spotless. The last couple time we visited there were cleaning crews doing the floor and cleaning the windows. It's easy to overlook, but worth stopping in.",1,fkMiipV4j_DG5nSoBnZvbg
D7nZVc4tm6_-6X6dYBiaHg,0,2018-05-12 17:24:05,0,EBItP8L9ULsJCQ62JF-egg,5.0,"First time at this location and I loved my experience there! This is a stand alone Starbucks that is located at the intersection of Kipling & Evans. There's only parking at the back. 

The staff there are great! There's a bunch of them working on a relatively busy Saturday mid-morning. Everyone's quite friendly and they all look like they enjoy working there, unlike some other Starbucks. I love that this location is VERY spacious. There are high tables, one person/window seats; there's a couch area for more relaxed, chilled talking; there is a long communal table near the back of the store, and there are small tables for 2-3 ppl along the walls and windows. The best part about this location is that there are PLENTY of power outlets for your devices. This is probably the most important thing that I look for when I go to a Starbucks or any cafes. 

It wasn't noisy when I went on this busy Saturday morning. A lot of people just eat and go so there's plenty of spaces. There's also a patio for more warmer days.",0,r0WMBsH20aquSDGKo5_oRA
-aoMfFDMmJOgkOT3dacwpg,0,2016-06-17 16:57:42,0,_dhf2s8Fgg0frG9VLQctGg,3.0,"I come here a lot. The service is okay. I've had a homeless man offer me stolen vodka in there.. So mixed crowd. Always really busy, usually very hard to get a seat.",0,tHWq61FmO0Vrd4qStq3g8Q
OGG2JNqU410lgKqc9JUQDg,0,2011-11-02 17:54:24,0,fsK4wIAZ74Fab3aYABk75Q,3.0,"Located on the second floor of the Rogers Building, this Tim Hortons location offers all the same offerings found at other franchise locations.  Serving the large employee workforce at this company location, the lines tend to get long between 10:00am-12:00pm, and once again after 2:00pm.  Due to the inability to pay using a credit card or TIM card, this location gets three stars as most people who lack cash have to run to the CIBC ATM located around the corner.",1,dtanlcid8_m1L49ZK1YPfw
YPLJPAHy_byhlrwceIbN9Q,0,2018-09-07 00:57:27,0,NiVZQ4ZbOGbab-8C093Muw,5.0,"I left Toronto already but my heart stays at Tim Hortons. Very cheap and tasty food. Love the latte, perfect balance, no bitterness at all, beats or on par with lots of independent coffee shops. And Boston Cream - I can have it for breakfast everyday. The frosting, the custard... everything was perfect. Had chipotle chicken wrap for lunch too, good!
Bought ground coffee home, glad to have Tim Hortons 1000 miles away!",0,9LDxxXXwF0ZttnfS4qAlPw
D7nZVc4tm6_-6X6dYBiaHg,1,2018-02-07 20:20:53,1,J8NXutxHqAMWzAsiFIqwoA,4.0,"Drove in, NOTE: you must turn right immediately and go around the building to park, no front door parking available. 
Walked in, pretty standard layout. Staff was pleasant, ordered a coffee, was asked if I wanted room for milk which was nice. Sat down a few minutes to enjoy my coffee. All good, coffee was well brewed. 
I found the the place itself pleasant to sit and enjoy, not too noisy. I  noticed lots of people getting together to discuss business so I was not alone in that thought.",1,iT0lKL00EWx0MX9FvUwyZA
-IzV9Xtwdnh8CCvTPwdIfw,0,2018-08-27 22:37:29,0,co8dOd1khJ_boPNNa_zdXg,2.0,"Their iced coffee really isn't bad. I actually prefer this over Dunkin Donuts iced-coffee. 

Location is great - it's located inside Atrium on the Bay, across the street from Eaton Center. 

The service was alright.",0,9hOvR7KcIc1dK2pvlA0Oaw
xur6vu3ApyBU9ccz8_bRdg,0,2012-07-26 00:43:13,0,7fYejg0HlQlviYC6hY-oPw,3.0,"I'd heard so much about Tim Horton's that I figured as long as we (me, my husband, my bro, & my dad) were in Toronto, we just had to stop in & try it.  We decided to have breakfast here instead of paying the exorbitant prices at our hotel restaurant.  

Well the food here is good, if a little unspectacular.  My English muffin with egg white & cheese was about on par with any other I've had.  It was however leagues ahead of the ones at McD's!  I guess you can say places like these are solid--you don't expect The Ritz, but you do get consistently good quality.  

Good coffee though.  And for that I give it an extra .5 star!",1,UtkjXTiMfGRz4R1zDF3Kxg
kOH7_hNinrKx0v5Qc6Fp4A,1,2012-04-15 18:48:57,1,DpT9HQjNFRCSIxdp7CkAyg,3.0,"Oooh this location was fancy schmancy. After a late lunch, we walked up and down the street but couldn't find a place for tea/coffee that weren't filled with people in front of their glowing laptops or had enough seating. 
I would normally avoid a Tim's especially for a social gathering, but it was okay. 

The crowd instead was your typical Tim Horton's crowd, if that means anything. Lots of families. But it was better than the average. 

Food is the same. No free wifi.",1,0BBUmH7Krcax1RZgbH4fSA
PxNlfFHLRVGKqpN7-vXBTQ,0,2016-09-24 01:18:24,0,qgk9ghsbld6qD9CHl4PSxg,2.0,"Sure it's a Starbucks and you know what you'll get. But overall this is also one of the most cramped, claustrophobic, noisy Starbucks I'd ever visited. My suggestion, keep on moving to another just a few blocks away in either direction.",0,6H_tP23-L2zvC58qW7qojw
PxNlfFHLRVGKqpN7-vXBTQ,2,2013-02-07 04:16:51,2,r_7hfJyGm21EyGohhw02mQ,2.0,"I feel so claustrophobic every time I walk in here because of the small and narrow space. The cash register is near the door so you half to walk to the back of the place as you squish your face and butt against people to find a space in line to order. 

The staff here is nice most of the time and keep the lines moving as fast as possible. Baked goods can me limited especially in the early afternoon on weekends. There are a few seats inside and a small outdoor patio during the summer. Drinks are made quick and properly and I've never experienced any mix-up here so far. The counter at the sugar/milk bar can me messy and gross at times.

This location is defiantly not a place to sit and sip, but a place to grab something and get the heck out fast!",2,sMhvlIPGLUlRA7QsWlqBOg
-wVY4n2kHXz38kT7Uy0BOQ,3,2017-06-13 16:26:01,2,urOsKwqprUUNUZ8rOPxWCA,3.0,"This a nice spacious Tim's just a stones throw from the south end of St. Lawrence Market, just south of The Esplanade on Jarvis.
There isn't much for parking on the Jarvis frontage, but drive around behind where you will find street parking if you need it. 
There is plenty of room to lounge around at this spot, with large windows looking out at the action. Plenty of traffic on the street where Jarvis connects to the Lakeshore, so lots to look at while you sip your coffee and watch the world go by.",3,fkMiipV4j_DG5nSoBnZvbg
p80K-OLjJYpIFWu9Ll5fyA,0,2014-06-04 00:38:26,1,RBDIppsABtloZkAn5lgfRw,1.0,"I have never in my life have had such terrible customer service from here from a barista named Dan. The aftermath of Mcdonalds is better than the way this employee treats customers. My female friend did not know what she wanted when we got to the front of the line, so the barista Dan rudely told us ""Go to the side because I have other customers that I need to serve"". When a female barista came to help us, there was a misunderstanding with my friend about the ""starbucks points"", which the female barista was kindly trying to explain to her. After a while my male friend asked if he can pay for the drink because the conversation was taking a while which the female barista kindly said ""no, let me explain"". Eventually we were getting aggravated, as were other customers in line, because the conversation was dragging on and the three of us got the point of how ""starpoints"" work. Of course the barista Dan comes in and says ""You are being destructive. You need to either order or get out of the store"", which upset one of my male friends whom told him ""Don't talk to her that way, we ordered, we have been trying to pay for our drink for five minutes"". Of course this male barista proceeds to get rude and says ""well if you want to make a complaint GO AHEAD ILL GIVE YOU MY MANAGERS CARD and you can complain"" which made us question the managing of the place as well, and continued to say that when my male friend said ""Listen, we just want our drink, so either give us the drink that we paid for or give us our money back because you're being really rude and threatening to kick us out when we've asked to pay for the drink repeatedly and we did. Our friend wanted to know about the starpoints which she was confused. So give me my money back if thats how you are going to treat my friend"". 

DAN was very RUDE. and very UNPLEASANT.

To top things off, he stated ""I have got one of my coworkers to call the police on you three if you dont get out of this shop"" which we left because we believed this UNNECESSARY situation that your EMPLOYEE caused FOR YOUR PAYING CUSTOMERS was getting out of hand. 

I have told my friends about the incident who are regular customers, and they do not ever plan on coming back to this location. I am disgusted. I question the management at this location based on the way your employee had treated us as customers.

If your employees did not call the police, in which they had NO reason to to begin with because it was over my friend being confused about the starbucks points, I would have left the situation alone and not come back. I am calling the head company and making the complaint in hopes they do something with such a terrible employee. Very rude from the beginning, to the very end when he wasn't even serving us. I am not happy with this service and I am never coming back..",1,ICGjuiPtQUfj8UVtqPrjaw
3yKjwtny5j_xSrvNVvJlng,0,2017-09-04 02:04:24,1,maHnJ14L9GF_jA41kbfEjA,2.0,"mixed feelings.
This location has nice space upstairs to enjoy your coffee, not overly crowded, compared to more popular ones on the metro spots. the only complain, or rather suggestion, barista should be more accomodating with customers. in my case, took the coffee upstairs, and then was told i can not take the milk jug upstairs to add on. so it took convincing that i would of course, naturally, bring the jug back, she was still firm ""but immediately"". i dont get it like why wouldnt i?.... 
maybe i got sensitive that i was looked at as irresponsible, all that by someone who was 25y my junior lol but i still found it unnecessary. my suggestion, drop that policing attitude, keep the starbuck light n easy libertarian oasis, please.",0,udQzHjeQ6_fIm9CGreQ1sQ
xur6vu3ApyBU9ccz8_bRdg,0,2016-07-09 20:05:19,0,sXzH63C39MAh7zQ4rFSkQw,1.0,iced coffee = hot brewed coffee + milk + ice cubes(you need to ask them to give you some),1,Tk9xPMP8MJ2bw7iYEk1lXw
-BJ0Z28LoETB_ZsdA4Ikeg,1,2011-08-07 19:41:50,1,WueOYv9XxeJFzEShDNLQPA,3.0,"This Starbucks looked closed from the outside on a Saturday evening! 

The barista was nice enough and didn't blink when I order the Bold of the Day. I really don't like drinking the espresso based drink at Starbucks!

The music here was soft and nice, the armchairs were fluffy and comfy.....

Wifi working perfectly!

And I took a power nap over my Cafe Verona.........................

Zzzzzzzzzz",1,CxDOIDnH8gp9KXzpBHJYXw
eyQDJfboFWatb7PKs0t3zw,0,2017-08-04 13:58:29,0,BPfrqaxdD3lOzgKf4C3sww,1.0,"This is one of the worst Tim Hortons in the city, they don't know what they're doing. Sadly I live near by so I have to resort to going here. One of the older lady's ( her name tag says Themia) is usually working and I have to repeat even the simplest orders at least 5 times. Don't go here unless you have to.",0,4elJSWedmUNezStsB8-rEA
hsgtedqml9ZDB2cbTZe_mA,0,2008-10-06 12:48:44,0,2XPlqL0UiseXT5MGyV-8Kw,4.0,"I'm Canadian, I love Tim Horton's as much as the next guy! Ok maybe a little more than your average Canadian. My fav thing at Timmies are not their donuts or timbits, but rather their amazing breakfast sandwiches! mmmm, egg and processed cheese on a 12-grain bagel.... 

Saturday night/Sunday morning was no time for breakfast sandwich, what i needed was an energy kick! In comes Tim Hortons.... Having walked the majority of the evening, with more walking in store, I got a hot tea. I don't know if I was just fatigue or delirious, but the BEST tea I've had! I kidd you not, large tea (tea bag in - none of this steeped tea shiz) with three sugars - no milk! I not only warmed up, but got a nice sugar high - ou naturalle baby! 

On a observational (is that a legit word) note, there wasn't any food in the stands. I think I saw a few tea biscuits maybe a bagel,  that was about it! But the restaurant shares its space with Wendy's. Lots of tables and space.",0,ZZvfGGLnAkSBSUduV7KN-w
c3midFhkGjvtvsmVUDzfKw,0,2011-03-31 20:49:32,0,7coAN3sWp0vTQ4ZvPtzNRg,4.0,"Very convenient and friendly Starbucks. Seemed to have enough seating to accommodate guests - most of whom seemed to be nurses, med students, or doctors.",0,OZTZgCcxO7fcFkZ3LYDroA
MdhVvYRe6lMSzFS41IUlUA,4,2018-06-24 21:57:29,2,RrxiFXSwsQKju9xGZm9UQQ,4.0,"I tend to ignore reviews for a business before I write my own. This one made me go down this train wreck. One reviewer has pointed out that this Starbucks location is at Adelaide and John. Another reviewer has said that it's right on Yonge Street. Um, no. This Starbucks is located on the concourse of 120 Adelaide Street West. It's closer to Bay Street if you are seeking a major street.

Anyway, June 11, 2018 will be etched in my mind for a while. First, I was downtown to see Depeche Mode in concert. Second, this date is significant if you are a regular Starbucks customer. All Starbucks locations in the GTA were shut down for several hours for racial bias training.

My original plan was to grab a drink at my usual Starbucks location by my workplace before heading downtown. I recall seeing a sign a few days earlier saying that the store was closed on Monday. That's okay. Sure, I am a regular customer. However, skipping it for a day won't kill me.

I got downtown and was thirsty. I saw that this Starbucks was open. I was pleasantly surprised and pleased. I walked in and got a grande iced black tea.

This location is clean and cheerful. My barista was friendly. I got my drink fast and walked out drinking it. It tasted great.

The next time I am downtown and have more time, I'll try sitting at this cafe and doing some people-watching as I casually sip a beverage.

(232)",4,nyl_1VcRIAyI55bb_scpdw
D7nZVc4tm6_-6X6dYBiaHg,0,2016-09-08 21:21:36,0,zRCvMi-sqpIRRRfP-lfwaA,3.0,"Very friendly, accommodating staff with a great sense of humoir. Ordered a venti iced green tea with no syrup and it was perfectly refreshing. Place could have a used a good cleaning but with 2 staff working such a large space I guess it's hard to stay on top of it. 3/5",0,dhPp4t9_fD0R0eNsp_gYZw
KE9zSVRiWi0GmZAq5PoimA,0,2017-02-27 12:49:25,0,Tc8M6R06ompVKccKC3Kg4A,1.0,"needs a good scrub inside and out. staff are not concerned with expediency. i waited 10 min for coffee with two people ahead of me. they allow people to order food from express beverage lane (why have one) and the customers leave garbage strewn all over the place outside. while i want to support my community, experiences like this make it difficult.",0,UGwtAYXoLWTrbKQNPt5gkg
ntPvD2oyhwD9cpri27H7XQ,2,2018-08-28 13:19:14,1,GWDRknKCedM9NBVpGj5jzg,3.0,"Starbucks can be real hit or miss when it comes to getting a sandwich, luckily my stop on Sunday was pretty decent. I ended up coming here because i was waiting in line for an event at the Real Sports Apparel store and didn't eat anything before coming. I decided to order the chicken caprese sandwich which was actually wrapped and sitting in the refrigerated area (it wasn't completely fresh). Once I paid for the sandwich they toasted it up and I was on my way. When I got back in line and finally eat the sandwich I was pretty satisfied for what it was. The chicken was pretty good. The mozzarella, basil pesto, and ciabatta mixed together made for an enjoyable sandwich.

Overall, this is a real basic Starbucks location that will offer the same food and service as any other one. If you are at union station or near the ScotiaBank Centre, it's a safe bet.",5,MiIhPqbV11A_rmDfCjVL9w
0a9uFl_rB7vAN__D4KPnNQ,6,2018-03-28 19:09:55,1,cD9aPrw51_ESy3KnVs3JVQ,3.0,"A fine Starbucks. Wish there was more seating given it's prime location on Queens Street but I still managed to find a spot on a Saturday afternoon to sit on a spell during my recent visit to Toronto. Service was pleasant and everything else was fairly standard compared to other Starbucks experiences I've had. 

Had some trouble with the wifi on my phone but the rose tea latte I ordered made up for it. I guess it's just a Canadian thing? Hope it makes its way south of the border in the US because it was fantastic. Lightly floral, a bit sweet, and creamy frothed milk and tea with a dash of purple sprinkles makes this bevvy tasty but also a lovely photo op if you are into those sorts of things.",9,jt49xjEjQisu6wTTGn6B3A
p80K-OLjJYpIFWu9Ll5fyA,0,2012-02-17 05:50:56,0,iNwDpizNlqCzTmRERrmDbw,4.0,"One of the nicer looking Starbucks locations I've been to in the City. It airy,  due to the high ceilings and the floor to ceiling windows. The layout is unconventional from the norm it's very urban.

It has an array of seating selections available from comfy leather chairs, tables and chairs to upright bar stools along the perimeter.

The place scores extra points for its cool urban layout and it's sheer convenience of being so closely located to the St. George subway station.",1,XChCfeJ6Yx2NDJIpIgRhyg
-IzV9Xtwdnh8CCvTPwdIfw,0,2013-09-24 23:15:24,0,M5fNR3jReOfiHIocvwBrZQ,1.0,Terrible. I'm on break at class. 7th floor of Ted Rogers building. 2 people behind counter but 1 is cleaning. There are over 20 people standing in line.,2,9q1Do6TVM27RNHUQAQxPRg
hsgtedqml9ZDB2cbTZe_mA,5,2010-06-05 01:53:34,5,kTWSaXdUKDm7vOSJzlpZpw,2.0,"Tim Hortons is a glorified Winchells Donut.

I was going to leave my negative commentary at that but I must mention how odd some of their selections are....like the chocolate bar donut with sprinkled candy bar on top. Really? Like candy needs to be combined with a fucking donut. Isn't the donut enough to cure even the most aggressive sugar rush? 

Yeah, I guess not.",5,09iTre0ib6VWsiq4484zCg
QHH56JTPGjG3R20OJf0EFQ,1,2014-06-05 05:10:31,3,cpkyG1zgBOdtU-qKmPj27w,5.0,"I've been to Canada quite a few times and knew all about Tim Horton's.  But somehow I didn't see the magic until this trip.

I was in Toronto for 2 weeks working on a project, and lo and behold, there was a 24 hour Tim Hortons across the street from my office.  My client introduced me to the double double.  Where I come from, that's a burger at In N Out.  At Tim Hortons, it's a coffee with 2 creams and 2 sugars.  I am told there is also crack in these things, which is why they're so addicting.  Spent most of my days in town stopping here on the way to work, and I have myself quite the addiction now.",0,1O638BDK_fWuxgTVJwff-A
xur6vu3ApyBU9ccz8_bRdg,0,2016-04-06 13:16:25,0,flYBMqNOuI7Jd5y2BUk1hQ,1.0,"I give them one star, some staff have attitude and they are not polite with customers. And their coffee been tasting different he past couple of days especially the dark roast coffee.",2,CDdJ7CtQGwIfWiczlPOKSA
xur6vu3ApyBU9ccz8_bRdg,0,2016-07-09 20:01:45,0,M13cks1nySSs6Hy6Zxc8PQ,1.0,"Filthy, and service is poor.  No or poor air conditioning.   Trash all over the floor.  When you ask for an iced coffee you get hot coffee poured over ice and it becomes Luke warm coffee...  Unbelievable.   Never again.",1,-P_hl3_QKgxfe1X1N0vg4w
MdhVvYRe6lMSzFS41IUlUA,0,2013-01-11 16:50:33,1,p1M6vTcovnZrEQx8fUIMLg,3.0,"The liiiiine.....always! HOW! There is always a line outside the doors, it's super crazy. Not enough space to move, the layout is a little weird, you get absolutely no privacy if you want to sit down - the line up literally hovers over you as you sit. If you face the window with you laptop - everyone is behind you reading your emails. I saw a Q1 financial forecast the other day, great if you wanna engage in insider trading - not so great if you're the one with the forecast! 

Other than that, the staff are meh - not too nice, not too bad = pretty neutral. Coffee is coffee and starbucks is coffee, overpriced and fancy but delicious nontheless :)",0,CvIEHZF79KLrpNachZzDjA
0a9uFl_rB7vAN__D4KPnNQ,0,2013-06-29 16:10:25,0,Bi9_8Uy64Cc0j_Ti2iyC5Q,4.0,"Starbucks sur Queen. Rien de plus, rien de moins qu'ailleurs sauf peut-être une fréquentation plus grande que les autres cafés plus proches.",0,bi50oVCy6pJBCEXHdhyOFA
wu5hfsgYg45hncSqpAe2mQ,0,2016-09-10 20:53:45,0,BBby3e3Fckfsq5_3YoqQqA,1.0,"for a transit hub that never stops or sleeps, I was very disappointed to find out that this location closes at 9pm...every week day. 
how this station moves during midnight, I have no idea, but this location isn't helping.",0,JLv2Dmfj73-I0d9N41tz1A
cmzL5S9QOjeiU3YzopM3JA,0,2013-04-20 20:44:48,0,pOOc6U05Pj46FtzvYJ1G9w,2.0,"typical Tim's, but if you don't mind the homeless people it is a good place to sit.",0,-9SoHrhiiUVmx6-MkyR4RA
YPLJPAHy_byhlrwceIbN9Q,0,2018-07-23 16:19:33,0,0TMHSeTygME81kcUQOnKFg,1.0,"Your delivery truck arrive around 5:30-6 am each day.  It sit on high idle making a lot of unnecessary noice until about 8:30 am. The actual delivery time takes about 35 minutes...  If I were the owner of the delivery company I would ask what is going on for 3 hours? Sleeping? If I were an environmentalist I would say you are wasting a lot of fuel and destroying the environment.  As a resident of One Bedford I want you to STOP running your engines before 7 am.  You are waking-up the baby upstairs, it cries. That makes the mom cry. (Jerks - She is nice)  You are waking me up. You wake my husband up.  He gets crabby.  This destroy's everyone's morning.  I hate Tim Hortons because of you!!! I have phoned, I have walked over and asked nicely.  Peace usually lasts about a week.  Then... here we go again.  (Expect a new review every day that the truck wakes me up before 7 am.)  THANKS TIMS delivery drivers for wrecking the morning for everyone in the neighbourhood!",0,hGVVP0lLRczT0USJ8mqx_Q
cmzL5S9QOjeiU3YzopM3JA,0,2016-10-21 12:58:58,0,ZzQCJtbKI0bZnDoN_XKTzQ,4.0,"Stopped in after the Jays game for a bowl of soup as I can tell I was getting sick.  Haven't been in a Tim Hortons or ate Chicken Noodle Soup from Tim Hortons in a LONG time 

This particular Tim Hortons is large and spacious but looked a bit 'grimy' and dirty.  Still it's staff were friendly and there was free wifi to enjoy the Presidential Debate lol.

The soup was different from last I remembered--bow tie pasta and a thinner soup.  Looks like either cream or flour was put in to thicken in",0,BOijsp9rwVGS4ScmOMf9bg
wu5hfsgYg45hncSqpAe2mQ,5,2018-05-24 14:44:42,2,phbMKddgssxzyHIWI4IMNA,5.0,"Yes, this is how you do it. This place restores my faith in humanity. Not only do you get a nice, hot beverage, you get it with a shot of extra strength customer service and a healthy sprinkle of efficiency. Starbucks may be a corporate overlord, but this particular branch looks after the people. 

Catering to the morning rush, this particular Starbucks in the York Concourse should definitely be considered the gold standard. Mobile orders are prepared by a dedicated team so there is no bottleneck. Even when buying in-store, there is a designated order-taking person in the queue so that by the time you're at the counter, they've got your order and all you have to do is pay. 

Most importantly, they're designated as a Starbucks Express which means, NO FRAPPUCCINOS. No 20 item customization, extra sugar, extra cream abomination. No unicorns or crystal balls. They serve everything else on the menu so it's not a big loss in my opinion. If anything, it allows things to move very smoothly which is exactly what commuters want. Get in, get out. If that bothers you, there are many other Starbucks just outside on Front St. 

Plus, the people are so nice. Yeah, most people at Starbucks are pretty nice, but these guys are extra nice. Every one of them says good morning and asks you how your day is going. I've had nice chats and gotten recommendations from them (very berry hibiscus made with coconut milk instead of water, thanks Rhys). 

Once, I was an idiot and tried to pour milk while the top clearly wasn't screwed in and it fell straight into my drink. The girl refilling lids there immediately said she'll get me another one, and she did. This place has to be the ""how to run a Starbucks"" poster child. I hope the manager there is being awarded every ""employee of the month"" award. 

(36/100) - 2018",5,ma6206bmu-a_Ja7Iv-yRCw
